source,can_id,count,mean_iat_ms,std_iat_ms,min_iat_ms,max_iat_ms,mean_dlc,mean_entropy,std_entropy,byte0_mean,byte0_std,byte0_min,byte0_max,byte0_unique_vals,byte1_mean,byte1_std,byte1_min,byte1_max,byte1_unique_vals,byte2_mean,byte2_std,byte2_min,byte2_max,byte2_unique_vals,byte3_mean,byte3_std,byte3_min,byte3_max,byte3_unique_vals,byte4_mean,byte4_std,byte4_min,byte4_max,byte4_unique_vals,byte5_mean,byte5_std,byte5_min,byte5_max,byte5_unique_vals,byte6_mean,byte6_std,byte6_min,byte6_max,byte6_unique_vals,byte7_mean,byte7_std,byte7_min,byte7_max,byte7_unique_vals
attack_free,0x153,126997,8.17020717187943,3.3372531144531394,0.01499999996212864,11.083999999982552,7.29390458042316,2.2280164580002766,0.7017651797433307,0.0,0.0,0,0,1,128.0,0.0,128,128,1,16.0,0.0,16.0,16.0,1,255.0,0.0,255.0,255.0,1,0.0,0.0,0.0,0.0,1,255.0,0.0,255.0,255.0,1,111.99502539123225,69.12535253348518,0.0,224.0,15,134.53546136041732,76.14876130523697,14.0,254.0,15
attack_free,0x164,126605,8.19550813560393,3.3297657246216192,0.03300000000194814,13.342999999963467,7.291718336558588,1.3276240934546766,0.47481285868113593,0.0,0.0,0,0,1,8.0,0.0,8,8,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,7.500277305972477,4.609502682511308,0.0,15.0,16,7.502339769142778,4.610180728847312,0.0,15.0,16
attack_free,0x165,103757,10.000230492694397,0.14138817322672542,8.585000000010723,11.408999999986236,8.0,2.373329166756415,0.10686637424416567,26.740200661160213,44.505723719335016,0,255,217,212.3100802837399,48.4939954331919,7,248,32,127.08146920207793,0.31912123019811783,126.0,131.0,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,7.499812060873001,4.609726488883787,0.0,15.0,16,148.26592904575114,37.48659609654529,0.0,255.0,255
attack_free,0x18f,103759,10.000028026754565,0.7095768895165113,7.2999999999865395,12.903999999991811,8.0,1.5487949406953982,2.220456749344278e-16,0.0,0.0,0,0,1,45.150348403511984,3.745681946164726,41,54,14,26.02889387908519,3.5648778134418806,20.0,36.0,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,63.30929365163504,1.0593254082984283,63.0,69.0,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x1f1,74694,13.891175866547067,7.877415302041635,0.03400000002784509,21.47199999998861,6.799475192117171,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x220,126980,8.171301057655203,3.3515602523852883,0.028000000014571924,11.90099999999461,7.293810048826587,2.559523153252481,0.8027454319996464,237.6362387817329,1.8463243399826916,229,249,21,3.0,0.0,3,3,1,145.87394079691805,122.32825980405065,0.0,255.0,31,3.4230852285978353,0.49405083371444675,3.0,4.0,2,10.626702714842232,1.4951657183788571,9.0,24.0,3,0.0,0.0,0.0,0.0,1,60.07595166319717,3.996105858004716,45.0,139.0,34,16.0,0.0,16.0,16.0,1
attack_free,0x260,103759,10.000011179860829,0.8110361446404509,6.799999999998363,13.273000000026514,8.0,2.9882443932574523,0.05292196508483215,5.0,0.0,5,5,1,26.02889387908519,3.5648778134418806,20,36,17,0.0,0.0,0.0,0.0,1,48.0,0.0,48.0,48.0,1,255.0,0.0,255.0,255.0,1,141.87255081486907,1.5308549114532295,139.0,148.0,10,94.51254349020326,2.6315271578160266,73.0,113.0,20,32.0809568326603,17.662892595701738,0.0,63.0,64
attack_free,0x2a0,103759,10.00001107384491,0.7968267878646406,6.093999999990274,13.388000000020384,8.0,2.9336684046685106,0.11037724272367169,113.99922898254609,73.32149714210193,2,194,4,0.0,0.0,0,0,1,104.07671623666381,4.93335891783555,96.0,112.0,17,157.0,0.0,157.0,157.0,1,219.0,0.0,219.0,219.0,1,12.0,0.0,12.0,12.0,1,186.0,0.0,186.0,186.0,1,2.0,0.0,2.0,2.0,1
attack_free,0x2b0,103757,10.000234453911098,0.39509927685816426,6.670999999982996,13.361000000003287,5.0,1.9238900176669524,0.09351850842955461,28.61383810248947,6.345303223845865,15,58,42,0.0,0.0,0,0,1,0.02731381979047197,0.16685396813312744,0.0,3.0,4,7.0,0.0,7.0,7.0,1,127.64407220717638,74.72132438190002,0.0,255.0,253,,,,,0,,,,,0,,,,,0
attack_free,0x2c0,32792,31.64069031136592,31.84751677662013,0.046999999995023245,95.4229999999825,5.265430592827519,0.3577626060495513,0.25782741638185674,61.0,0.0,61,61,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x316,103759,10.00003000250583,0.798514658427394,5.8530000000018845,14.111000000070817,8.0,2.7369350110742583,0.14632385567196818,5.0,0.0,5,5,1,25.953045037057027,3.543466121776292,20,36,17,192.63194518065902,57.92456193472796,0.0,254.0,128,9.131448838173075,0.3388890500437167,9.0,11.0,3,26.02889387908519,3.5648778134418806,20.0,36.0,17,22.852571825094692,1.1887119156924273,19.0,26.0,6,0.0,0.0,0.0,0.0,1,127.0,0.0,127.0,127.0,1
attack_free,0x329,103759,10.000041317296017,0.6837268485709579,6.511999999986529,13.869999999997162,8.0,3.0,0.0,106.7534478936767,75.25680666543558,15,215,4,177.7565416012105,4.06336902136816,167,186,20,127.0,0.0,127.0,127.0,1,140.0,0.0,140.0,140.0,1,17.0,0.0,17.0,17.0,1,45.0665484439904,0.9863634057063548,43.0,48.0,6,0.0,0.0,0.0,0.0,1,16.0,0.0,16.0,16.0,1
attack_free,0x350,51877,20.00099757113116,0.416314292722383,16.417000000018334,23.335000000002992,8.0,2.7458531972559945,0.032407053407265476,5.0,0.0,5,5,1,32.0,0.0,32,32,1,123.99460261773041,73.75589547116927,4.0,244.0,16,121.0,0.0,121.0,121.0,1,127.93976135859822,3.645716319117851,123.0,136.0,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,127.72802976270795,73.84594560879847,0.0,255.0,224
attack_free,0x370,103755,10.000422007826206,0.4321545820156948,6.355999999982487,13.744999999971697,8.0,2.1556390622295676,1.332274049854077e-15,255.0,0.0,255,255,1,32.0,0.0,32,32,1,0.0,0.0,0.0,0.0,1,128.0,0.0,128.0,128.0,1,255.0,0.0,255.0,255.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,134.00090598043468,72.58110211404656,40.0,236.0,4
attack_free,0x382,51880,20.000050097341894,0.5275672580423131,16.7749999999387,23.203000000080465,8.0,1.8871987351738497,0.19537940483949148,64.0,0.0,64,64,1,254.0,0.0,254,254,1,15.0,0.0,15.0,15.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,6.0,4.472179056393249,0.0,12.0,4
attack_free,0x43f,103755,10.000415058696534,0.5276869098930684,6.0320000000047,14.385000000004311,8.0,2.955937063274059,0.0988221576903732,16.0,0.0,16,16,1,80.0,0.0,80,80,1,96.0,0.0,96.0,96.0,1,255.0,0.0,255.0,255.0,1,88.55983808009253,6.501827102063585,75.0,98.0,24,125.15645511059708,97.31943136015137,0.0,252.0,64,8.502279408221291,0.4999972137859767,8.0,9.0,2,0.0,0.0,0.0,0.0,1
attack_free,0x440,103755,10.000417304393086,0.4942375094235752,6.248000000027787,14.177999999986923,8.0,2.03896144312627,0.19068696605606258,255.0,0.0,255,255,1,119.99961447641077,89.4434949545307,0,240,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,255.0,0.0,255.0,255.0,1,123.310375403595,97.19900566669097,0.0,252.0,64,8.51730519011132,0.49970284875566234,8.0,9.0,2,0.0,0.0,0.0,0.0,1
attack_free,0x4b0,74694,13.891183310350367,7.894806239072002,0.18699999998261774,23.10099999999693,6.799475192117171,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x4b1,74689,13.89221253748929,7.8871857380406905,0.18099999999776628,23.18299999996043,6.799394823869646,0.6895250350207626,0.2897463154075194,0.0,0.0,0,0,1,1.0,0.0,1,1,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,1.0,0.0,1.0,1.0,1
attack_free,0x4f0,51882,19.99898269115861,1.171288699774859,14.471999999955187,25.53899999998066,8.0,1.99060966705066,0.05449673001503559,0.0,0.0,0,0,1,0.0,0.0,0,0,1,126.97347827763001,73.93001074799429,0.0,254.0,128,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,206.0,0.0,206.0,206.0,1,210.0,0.0,210.0,210.0,1,4.0,0.0,4.0,4.0,1
attack_free,0x4f1,10376,99.99465802409641,0.7038015086186222,95.79800000000205,104.13500000001363,8.0,1.0612781244591327,2.220553056120053e-16,192.0,0.0,192,192,1,22.0,0.0,22,22,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x4f2,51882,19.99899903625605,1.1592994613260044,14.583000000016,25.46699999993507,8.0,1.5175222050898571,0.11867123555847935,0.0,0.0,0,0,1,0.0,0.0,0,0,1,120.01881191935546,73.7745229878454,0.0,240.0,16,56.0,0.0,56.0,56.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,191.486739138815,36.965005373997144,128.0,255.0,128
attack_free,0x510,10376,100.00022255421686,0.4629493427875605,97.23100000000073,102.90500000002112,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x517,5188,200.00043628301523,0.532024161158737,197.5400000000036,202.5719999999751,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x51a,5188,199.98942934258727,0.7822884403737309,195.75800000006893,204.17399999996633,8.0,0.5435644431995963,1.1103300392308923e-16,0.0,0.0,0,0,1,3.0,0.0,3,3,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x545,103759,10.00001801306887,0.7310361321658937,6.017000000042572,14.024000000006254,8.0,2.347754711847846,0.13811249497728859,216.0,0.0,216,216,1,14.502587727329677,2.452114803537264,7,25,16,0.0,0.0,0.0,0.0,1,138.5204849699785,0.9733243509657376,136.0,142.0,7,35.775267687622275,53.727008035002854,0.0,255.0,115,12.310209234861555,54.65885927315635,0.0,255.0,2,32.66130167021656,45.90886426562444,0.0,255.0,113,8.05115700806677,44.589719330971946,0.0,255.0,2
attack_free,0x587,10375,100.00345401966456,0.7745255548551172,95.02200000002858,103.91699999999915,8.0,0.5073093497351028,0.13562566437309814,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,7.000963855421687,4.321408348430552,0.0,14.0,15
attack_free,0x59b,10376,100.00426467469879,0.7403341093485064,95.8349999999939,104.1800000000137,8.0,0.4076733323996973,0.2353816510764646,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,102.0,72.58448704121388,0.0,196.0,4
attack_free,0x5a0,23454,44.23623391463778,44.5427325240627,0.07200000004559115,97.37399999994523,4.177027372729598,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
attack_free,0x5a2,23452,44.24019815786107,44.633487244263236,0.06599999997547457,97.40499999998065,2.088350673716527,1.0441753368582636,0.9990450933285717,37.0,0.0,37,37,1,0.0,0.0,0,0,1,165.0,0.0,165.0,165.0,1,1.0,0.0,1.0,1.0,1,,,,,0,,,,,0,,,,,0,,,,,0
attack_free,0x5e4,10375,100.00227164064006,0.84619164748479,95.82400000002167,104.20799999999986,3.0,0.9182958340544898,2.2205530664347136e-16,0.0,0.0,0,0,1,2.0,0.0,2,2,1,0.0,0.0,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
attack_free,0x5f0,5189,199.96372320740167,0.7418888655095678,195.319000000012,204.6139999999923,2.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
attack_free,0x690,10376,99.99468433734938,1.0127034972391458,95.24000000010346,104.85499999998638,8.0,2.6972108472809357,0.11155378753886556,3.0,0.0,3,3,1,0.0,0.0,0,0,1,1.0,0.0,1.0,1.0,1,32.0,0.0,32.0,32.0,1,137.45566692367,14.60110445330677,128.0,160.0,2,0.0,0.0,0.0,0.0,1,30.00308404009252,18.444994492085954,0.0,60.0,16,8.0,0.0,8.0,8.0,1
dos,0x0,335624,0.9126217720478036,1.15886735821276,0.3279999999961092,293.3929999999805,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x18,820,372.89490842490846,366.9040479233294,185.29300000000148,4400.233999999998,8.0,2.0,0.0,40.0,0.0,40,40,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,96.0,0.0,96.0,96.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,160.0,0.0,160.0,160.0,1,20.0,0.0,20.0,20.0,1
dos,0x34,163,1882.7248086419756,1508.7574724997498,999.5229999999999,8000.264999999992,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x42,163,1858.062938271605,1502.5967554232984,999.5859999999652,9000.11699999999,8.0,0.9544340029249649,1.1136443671719465e-16,255.0,0.0,255,255,1,0.0,0.0,0,0,1,255.0,0.0,255.0,255.0,1,255.0,0.0,255.0,255.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x43,158,1936.3462038216564,1586.946638781735,999.5820000000037,9000.484,8.0,0.5435644431995965,1.1137531544385829e-16,1.0,0.0,1,1,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x44,151,1960.0375066666666,1758.3222106327912,998.4940000000222,11000.411000000015,8.0,1.061278124459133,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,255.0,0.0,255.0,255.0,1,88.0,0.0,88.0,88.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x50,664,461.54065158371037,550.9452399786935,195.43,6199.922999999998,4.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0
dos,0x80,15612,19.62048209595798,20.480287379352088,8.317999999995607,350.1329999999996,8.0,2.6470056157857633,0.1944015250829808,0.0,0.0,0,0,1,23.0,0.0,23,23,1,188.0878811170894,64.08626292212928,0.0,254.0,126,9.09774532410966,0.29848555837316754,8.0,10.0,3,24.11004355623879,1.6449842074472136,20.0,36.0,17,18.75012810658468,1.9491362204524405,16.0,23.0,6,24.169549064821933,1.637319468614647,20.0,36.0,17,126.90417627466051,73.51351787313048,0.0,255.0,256
dos,0x81,15700,19.510502707178798,20.469580065685744,8.344999999999825,350.3849999999886,8.0,1.9793786285134127,0.08600168926730843,64.0,0.0,64,64,1,132.0,0.0,132,132,1,136.09745222929936,0.7167429786409995,135.0,137.0,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,127.38993630573249,70.82530901514868,0.0,242.0,48
dos,0xa0,1523,201.120017739816,197.8598674230424,92.28799999999637,1891.4760000000115,8.0,2.7413523955556665,0.0507891141013749,66.97701904136572,2.5819289698377936,64,88,22,131.16480630334866,3.51901476642544,123,136,14,188.0801050558109,64.42754197573386,0.0,254.0,93,9.095206828627708,0.3024158203796363,8.0,10.0,3,0.0,0.0,0.0,0.0,1,35.48391332895601,0.5891907837071133,33.0,41.0,7,0.0,0.0,0.0,0.0,1,2.0,0.0,2.0,2.0,1
dos,0xa1,1551,197.4868825806452,215.04607654504443,91.80200000000127,3108.812999999998,8.0,1.9968911121935509,0.17171106959036894,128.2695035460993,1.0762382269351192,124,135,10,143.78272082527403,0.43830827133521777,142,144,3,128.0,0.0,128.0,128.0,1,128.0,0.0,128.0,128.0,1,36.163765312701486,1.200645958015618,34.0,45.0,12,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x110,1552,197.293110896196,193.52346847621473,65.19800000000231,1900.1690000000053,8.0,2.0,0.0,224.0,0.0,224,224,1,60.0,0.0,60,60,1,48.0,0.0,48.0,48.0,1,9.0,0.0,9.0,9.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x120,685,447.07827777777777,467.2346369251231,199.48600000000738,4000.39799999999,4.0,0.8112781244591327,1.1110342947550617e-16,0.0,0.0,0,0,1,18.0,0.0,18,18,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0
dos,0x153,18401,16.646061032608696,18.346208152942925,0.03499999999689862,307.20099999996364,7.488723438943536,2.286822694147036,0.607786401345818,0.0,0.0,0,0,1,128.0,0.0,128,128,1,16.0,0.0,16.0,16.0,1,255.0,0.0,255.0,255.0,1,0.0,0.0,0.0,0.0,1,255.0,0.0,255.0,255.0,1,111.83373004354137,69.21132402719644,0.0,224.0,15,134.47605224963715,76.11827416031257,14.0,254.0,15
dos,0x164,17271,17.734919108280252,19.661570859726158,0.035999999994373866,369.0330000000017,7.429795611140062,1.3524860757620765,0.4425078862126224,0.0,0.0,0,0,1,8.0,0.0,8,8,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,7.510598503740648,4.579916405605518,0.0,15.0,16,7.474688279301746,4.62731464950004,0.0,15.0,16
dos,0x165,15792,19.396270343866757,20.338650165738866,7.345000000000823,339.6410000000003,8.0,2.1632712928774724,0.25018059440305435,32.712575987841944,78.23754659089133,0,255,45,58.36252532928065,90.06239632398548,7,248,19,127.76285460992908,0.4253456363990029,127.0,128.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,7.532041540020264,4.611207838422994,0.0,15.0,16,141.8735435663627,20.41362307376584,36.0,244.0,147
dos,0x18f,15849,19.327037354871276,20.43682498177744,5.733000000020638,310.4579999999828,8.0,1.4942173648231034,0.10327804790274055,0.0,0.0,0,0,1,58.08448482554105,4.32639401643263,47,63,17,24.15969461795697,1.6371509732025276,20.0,36.0,17,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,63.0,0.0,63.0,63.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
dos,0x1f1,10858,28.210166528506956,31.720432458194857,0.035999999994373866,476.4989999999898,7.070178670104991,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
