source,can_id,count,mean_iat_ms,std_iat_ms,min_iat_ms,max_iat_ms,mean_dlc,mean_entropy,std_entropy,byte0_mean,byte0_std,byte0_min,byte0_max,byte0_unique_vals,byte1_mean,byte1_std,byte1_min,byte1_max,byte1_unique_vals,byte2_mean,byte2_std,byte2_min,byte2_max,byte2_unique_vals,byte3_mean,byte3_std,byte3_min,byte3_max,byte3_unique_vals,byte4_mean,byte4_std,byte4_min,byte4_max,byte4_unique_vals,byte5_mean,byte5_std,byte5_min,byte5_max,byte5_unique_vals,byte6_mean,byte6_std,byte6_min,byte6_max,byte6_unique_vals,byte7_mean,byte7_std,byte7_min,byte7_max,byte7_unique_vals
impersonation,0x120,2372,203.45975577403905,39.05341110621483,29.87504005432129,799.8929023742676,4.0,1.1896444887227728,0.5538416613455424,20.553119730185497,30.1075417248086,0,72,3,18.0,0.0,18,18,1,2.8646711635750424,4.1932221949241955,0.0,9.0,2,0.0,0.0,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0
impersonation,0x153,47406,10.181235668591563,3.613783488038132,8.61501693725586,628.6280155181885,8.0,2.4437513199955205,0.11430321198516598,0.0,0.0,0,0,1,128.0,0.0,128,128,1,16.0,0.0,16.0,16.0,1,255.0,0.0,255.0,255.0,1,0.0,0.0,0.0,0.0,1,255.0,0.0,255.0,255.0,1,112.02733831160613,69.15459425628465,0.0,224.0,15,134.51639033033794,76.11228566262075,14.0,254.0,15
impersonation,0x164,57472,8.397997648399732,4.811405061627238,0.025987625122070312,628.5068988800049,8.0,1.609535280410321,0.5161105927364751,0.09912653118040089,0.2988344287924808,0,1,2,7.405240812917595,1.7930065727548847,2,8,2,0.2973795935412027,0.8965032863774424,0.0,3.0,2,0.39650612472160357,1.1953377151699232,0.0,4.0,2,0.49563265590200445,1.494172143962404,0.0,5.0,2,0.5947591870824054,1.7930065727548847,0.0,6.0,2,7.455769766146993,4.380740661059576,0.0,15.0,16,7.545274220489977,4.3759133335068086,0.0,15.0,16
impersonation,0x165,47249,10.215056596511184,3.5771748906878083,8.7738037109375,620.1121807098389,8.0,2.3671140300031372,0.1138658957978093,15.635801815911448,19.33717571580904,0,255,73,213.592795614722,61.06492775621334,7,248,29,127.07858367372855,0.2701112739409067,126.0,129.0,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,7.4982116023619545,4.613705534664183,0.0,15.0,16,148.09081673686217,20.367899325193722,2.0,255.0,213
impersonation,0x18f,47340,10.195396228491242,3.6434857528292097,7.36689567565918,630.3811073303223,8.0,1.5487949406953982,2.2204695017347666e-16,0.0,0.0,0,0,1,34.07862272919307,0.7129360927940492,33,36,4,25.32078580481622,1.2164728614005087,21.0,31.0,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,63.53618504435995,1.205189345400634,63.0,67.0,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x1f1,23662,20.397776174079755,5.682397642316524,18.285036087036133,658.6968898773193,8.0,0.0035125373292899213,0.04408486326231751,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0049023751162201,0.1055157183468226,0.0,3.0,4,0.12847603752852677,2.2609582954858833,0.0,48.0,4,0.0,0.0,0.0,0.0,1
impersonation,0x220,47257,10.213337292500876,3.765898764867882,8.151054382324219,629.1139125823975,8.0,2.7801542628605285,0.10691306788526825,245.02839790930443,5.212380208738225,0,255,45,3.0003597350657047,0.018963471889990532,3,4,2,169.41077512326217,116.04329148026157,0.0,255.0,32,3.3250523731933894,0.46839937076198734,3.0,4.0,2,10.247116829252809,1.4798328965836338,9.0,24.0,3,0.0,0.0,0.0,0.0,1,60.40779143830544,4.045163736215585,44.0,77.0,34,16.0,0.0,16.0,16.0,1
impersonation,0x260,47336,10.196267859641358,3.641694784769953,6.578922271728516,630.8410167694092,8.0,2.9823231789758324,0.06408449120870809,5.0,0.0,5,5,1,25.320453777251984,1.2164503636943405,21,31,11,0.0,0.0,0.0,0.0,1,48.0,0.0,48.0,48.0,1,255.0,0.0,255.0,255.0,1,144.10383217846882,1.2037990007820425,143.0,148.0,6,93.83885414906203,2.3363463798989454,83.0,111.0,14,30.385752915328712,18.601236598542393,0.0,63.0,64
impersonation,0x2a0,47183,10.229320671856415,3.787631354814955,6.578922271728516,630.37109375,8.0,2.866360765529958,0.12470241862256087,114.04510098976326,73.26674973709524,2,194,4,0.0,0.0,0,0,1,95.57730538541423,1.7714679849566968,93.0,99.0,7,157.0,0.0,157.0,157.0,1,194.0,0.0,194.0,194.0,1,12.0,0.0,12.0,12.0,1,183.0,0.0,183.0,183.0,1,2.0,0.0,2.0,2.0,1
impersonation,0x2b0,47212,10.223067376692953,3.6516339978850705,6.804943084716797,620.5999851226807,5.0,1.9494115115504715,0.11991270944898515,116.39085402016437,1.7435907425024297,112,120,9,0.0,0.0,0,0,1,0.08383461831737694,0.2771425661343304,0.0,1.0,2,7.0,0.0,7.0,7.0,1,127.3297254935186,76.9846552444536,0.0,255.0,144,,,,,0,,,,,0,,,,,0
impersonation,0x2c0,4728,102.08963147424255,20.018176394316388,97.65100479125977,799.4699478149414,8.0,0.5435644431995963,1.1103404526253396e-16,61.0,0.0,61,61,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x316,47525,10.155707705593823,3.5048206397720687,6.593942642211914,630.3799152374268,8.0,2.7893504724156006,0.10044289142825302,5.0,0.0,5,5,1,25.249952656496582,1.2230927963224612,21,31,11,178.37824302998422,68.72790777611733,0.0,254.0,128,9.224197790636508,0.4170573116627332,9.0,10.0,2,25.32140978432404,1.2162406596362383,21.0,31.0,11,18.010331404523935,1.0070027436513238,17.0,21.0,3,0.0,0.0,0.0,0.0,1,127.0,0.0,127.0,127.0,1
impersonation,0x329,47054,10.257366504020204,3.779747507170699,6.639957427978516,610.2011203765869,8.0,3.0,0.0,106.73872571938624,75.2839291410076,15,215,4,175.11374165851998,3.9129674080263097,168,179,12,128.0,0.0,128.0,128.0,1,140.0,0.0,140.0,140.0,1,17.0,0.0,17.0,17.0,1,44.291494878225016,0.6414088842002741,43.0,47.0,5,0.0,0.0,0.0,0.0,1,16.0,0.0,16.0,16.0,1
impersonation,0x350,23601,20.450064741959004,5.699595245672558,16.076087951660156,640.0139331817627,8.0,2.4839988762261314,0.07555113153820603,5.0,0.0,5,5,1,32.0,0.0,32,32,1,123.93390110588534,73.80838937827782,4.0,244.0,16,100.21626202279565,0.4117037067948296,100.0,101.0,2,100.2168975890852,0.4121410220983904,100.0,101.0,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,120.94233295199356,73.77732717359133,0.0,241.0,32
impersonation,0x370,47156,10.235168445705673,3.726732319627902,6.69407844543457,630.1300525665283,8.0,2.1556390622295676,1.3322817559478806e-15,255.0,0.0,255,255,1,32.0,0.0,32,32,1,0.0,0.0,0.0,0.0,1,128.0,0.0,128.0,128.0,1,255.0,0.0,255.0,255.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,134.0083976588345,72.58404430696316,40.0,236.0,4
impersonation,0x382,23523,20.51865764645814,5.960287872094768,17.28510856628418,640.5680179595947,8.0,1.886906218183908,0.19555027150313903,64.0,0.0,64,64,1,254.0,0.0,254,254,1,15.0,0.0,15.0,15.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,5.998214513454917,4.4741314728586135,0.0,12.0,4
impersonation,0x43f,47232,10.218698972215124,3.676692970207647,5.745172500610352,630.3739547729492,8.0,2.974567030826558,0.07557464718630477,16.0,0.0,16,16,1,80.0,0.0,80,80,1,100.0,0.0,100.0,100.0,1,255.0,0.0,255.0,255.0,1,86.61303777100271,3.153187353780296,81.0,92.0,12,130.79437669376694,101.3031161182943,0.0,252.0,64,8.51393123306233,0.49981117411474524,8.0,9.0,2,0.0,0.0,0.0,0.0,1
impersonation,0x440,47043,10.259754580404527,3.8365725760669824,6.232023239135742,631.2689781188965,8.0,2.031559128661227,0.19746099496681657,255.0,0.0,255,255,1,120.00595200136046,89.42009012302906,0,240,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,255.0,0.0,255.0,255.0,1,126.55604446995302,101.37831919349884,0.0,252.0,64,8.538379780201092,0.49853011499708777,8.0,9.0,2,0.0,0.0,0.0,0.0,1
impersonation,0x4b0,23666,20.394276907699393,5.724741912493023,16.93892478942871,638.4332180023193,8.0,0.006964931710851489,0.07464386279703258,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.025564100397194287,0.4486538175635581,0.0,12.0,13,0.0,0.0,0.0,0.0,1,0.038578551508493195,0.592287132590069,0.0,12.0,13,0.0,0.0,0.0,0.0,1
impersonation,0x4b1,23685,20.377946713348837,5.510318176790581,16.917943954467773,618.4859275817871,8.0,1.569936431145258,0.5944538688103969,0.0,0.0,0,0,1,0.6479628456829217,0.47761556462003124,0,1,2,2.2820350432763354,0.9844253695324556,0.0,3.0,4,2.597171205404264,1.9056180825627658,0.0,4.0,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,5.527169094363521,3.3607342931791693,0.0,8.0,8
impersonation,0x4f0,23591,20.459343155039825,5.696771276317664,14.570951461791992,621.2611198425293,8.0,1.9944926395222475,0.045413393881644344,0.0,0.0,0,0,1,0.0,0.0,0,0,1,126.96519859268365,73.8623407180398,0.0,254.0,128,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,149.0,0.0,149.0,149.0,1,205.0,0.0,205.0,205.0,1,4.0,0.0,4.0,4.0,1
impersonation,0x4f1,4714,102.39295202684636,20.542303902642388,96.46487236022949,701.1079788208008,8.0,1.0612781244591325,4.441363205710195e-16,192.0,0.0,192,192,1,23.0,0.0,23,23,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x4f2,23663,20.397097751461697,5.505310047246711,14.745950698852539,640.0210857391357,8.0,1.5173766932657788,0.1189104838544707,0.0,0.0,0,0,1,0.0,0.0,0,0,1,120.06389722351351,73.82247212784033,0.0,240.0,16,56.0,0.0,56.0,56.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,191.49528800236655,36.94568061438336,128.0,255.0,128
impersonation,0x510,4707,102.5292962042261,22.103486958904657,98.11997413635254,699.9998092651367,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x517,2360,204.4947350515355,38.13990320899067,198.79412651062012,1200.0060081481934,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x51a,2347,205.70288015448529,42.76175245312717,195.30987739562988,800.8360862731934,8.0,0.5435644431995963,1.1104596198382047e-16,0.0,0.0,0,0,1,3.0,0.0,3,3,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x545,46902,10.290583655085966,4.00797518404177,6.466150283813477,641.2220001220703,8.0,2.362112133740377,0.0948015307784293,218.0,0.0,218,218,1,14.665174192998167,2.2921142358845987,7,23,12,0.0,0.0,0.0,0.0,1,138.27770670760307,0.787661375119795,136.0,141.0,6,53.22248518186858,6.9542596438463535,19.0,95.0,70,0.0,0.0,0.0,0.0,1,54.326403991301014,6.7977480780151485,20.0,97.0,69,0.0,0.0,0.0,0.0,1
impersonation,0x587,4698,102.74952585351501,22.011038130929098,95.24703025817871,700.0250816345215,8.0,0.5070028501704197,0.13616452694591205,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,6.979991485738612,4.319034599065901,0.0,14.0,15
impersonation,0x59b,4723,102.18522130609922,19.584460338887816,96.33994102478027,700.7300853729248,8.0,0.4074143825802607,0.23554456036839327,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,101.80817277154351,72.53035147959876,0.0,196.0,4
impersonation,0x5a0,477,1011.930006391862,111.47632021711173,995.3939914703369,1999.4330406188965,8.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1
impersonation,0x5a2,470,1027.0281575127703,176.578885490272,995.1488971710205,2998.823881149292,4.0,2.0,0.0,37.0,0.0,37,37,1,0.0,0.0,0,0,1,165.0,0.0,165.0,165.0,1,1.0,0.0,1.0,1.0,1,,,,,0,,,,,0,,,,,0,,,,,0
impersonation,0x5e4,4699,102.72688396741299,25.971527479451563,89.36500549316406,800.3110885620117,3.0,0.9182958340544899,3.331023532352914e-16,0.0,0.0,0,0,1,2.0,0.0,2,2,1,0.0,0.0,0.0,0.0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
impersonation,0x5f0,2358,204.62211876740938,39.84375369046129,195.49322128295898,1196.7079639434814,2.0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0,0,1,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0,,,,,0
impersonation,0x690,4697,102.76383197084196,21.685243343454975,95.89791297912598,701.5290260314941,8.0,2.7128171695195364,0.0997108763210515,6.202043857781563,13.954181384250015,3,67,2,72.0,0.0,72,72,1,1.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,1,128.0,0.0,128.0,128.0,1,0.0,0.0,0.0,0.0,1,30.175005322546305,18.779021524271258,0.0,124.0,27,8.0,0.0,8.0,8.0,1
